"lang"
{
	"Language"		"turkish"
		"WeaponPowerBonus_label"				"Bonus Cesaret"
		"WeaponPowerBonusDuration_label"		"Bonus Cesaret Süresi"
		"modifier_synth_plasma_flux_weapon_damage"	"Bonus Silah Hasarı"
		"synth_plasma_flux_teleport"	"Işınlan"
		"modifier_synth_plasma_flux_auto_projectile"	"Uçan Palto"

		"synth_pulse"					"Büyücü'nün Çantası"
		"synth_pulse_quip"			"Kısa süreliğine bavuluna kaçın, sonra hasar verin"
		"synth_pulse_desc"			"Bavulunuza <span class=\"highlight\">kaçın</span>. Süre sona erdiğinde yakındaki düşmanlara <span class=\"highlight\">hasar verin</span>. Herhangi bir işlem yapılarak süre erken sonlandırılabilir."
		"synth_pulse_t3_desc"			"{s:DebuffDuration}s boyunca <span class=\"highlight\">%{s:FireRateSlow}</span> Atış Hızı Yavaşlatma uygular"
		"EscapeDuration_label"		"Kaçma Süresi"
		"EscapeDuration_postfix"		"s"
		"BulletShieldPerHero_label"	"Kahraman Başına Mermi Kalkanı"

		"synth_grasp"					"Grasp"
		"synth_grasp_quip"			"Tether nearby enemy heroes to your position"
		"synth_grasp_desc"			"<span class=\"highlight\">Tether all nearby enemy heroes</span> to you and gain <span class=\"highlight\">Bullet Shield</span> for each enemy hero tethered. You're <span class=\"highlight\">immobilized</span> for the duration."
		"synth_grasp_t3_desc"			"Damages and lifesteals {s:LifestealPerSecond}% of targets' max health per second"
		"TetherLength_label"			"Tether Length"
		"TetherLength_postfix"		"m"
		"modifier_synth_grasp_caster"	"Grasp"
		"modifier_synth_grasp_victim"	"Grasp"

		"synth_grasp_cancel"			"Cancel Grasp"

		"synth_dematerialize"			"Dematerialize"
		"synth_dematerialize_desc"	"Alter your composition to become temporarily out of world, dealing damaging pulses to enemies nearby. Can be cancelled early."
		"synth_dematerialize_t3_desc" "Dematerialize applies a stacking <span class=\"highlight\">-15% Fire Rate</span> to enemies on each damage interval. Lasts {s:FireRateSlowDuration}s.</span>"
		"DamageInterval_label"		"Damage Interval"
		"DamageInterval_postfix"		"s"

		"synth_barrage"				"Yaylım Ateşi"
		"synth_barrage_quip"			"Çok sayıda atış yaparken havada süzülün"
		"synth_barrage_desc"			"Çarpma noktası etrafında <span class=\"highlight\">hasar veren</span> ve <span class=\"highlight\">hareket yavaşlatma uygulayan</span> mermiler fırlatmaya başlayın. Bir kahramana denk gelen her mermi, <span class=\"highlight\">tüm hasarınızı artıran, yığınlanabilen bir güçlendirme</span> sağlar.<br>Havadayken kullanırsanız, <span class=\"highlight\">süzülür</span> ve başladığınız yatay momentumu korursunuz."

		"DamagePerProjectile_label"	"Mermi Başına Hasar"
		"ProjectileAmount_label"		"Mermi Miktarı"
		"ProjectileInterval_label"	"Mermi Aralığı"
		"AmpPercentPerStack_label"	"Yığın Başına Artış"
		"AmpPercentPerStack_postfix"	"%"
		"AmpDuration_label"			"Artış Süresi"
		"AmpDuration_postfix"			"s"
		"modifier_synth_barrage_debuff"	"Yaylım Ateşi Yavaşlatması"
		"modifier_synth_barrage_amp"	"Yaylım Ateşi - Hasar Artışı"

		"synth_blitz"					"Blitz"
		"synth_blitz_quip"			"Your bullets fire faster and apply spirit amp"
		"synth_blitz_desc"			"Gain <span class=\"highlight\">fast firing rate</span> and <span class=\"highlight\">bullet lifesteal</span> for a brief flurry of shots."
		"synth_blitz_t1_desc"			"Each Blitz shot amplifies your spirit damage against the target by {s:TechAmpPerBullet}% for {s:TechAmpLinger}s"
		"synth_blitz_t3_desc"			"+{s:FastFireBullets} Fast Fire Shots and +{s:MaxStacks} Max Stacks"
		"TechAmpPerBullet_label"		"Spirit Amp Per Shot"
		"TechAmpPerBullet_postfix"	"%"
		"TechAmpLinger_label"			"Spirit Amp Duration"
		"TechAmpLinger_postfix"		"s"
		"FastFireBullets_label"		"Fast Fire Shots"
		"FastFireDuration_label"		"Fast Fire Duration"
		"FastFireDuration_postfix"	"s"
		"synth_blitz/modifier_synth_blitz"	"Blitz"
		"synth_blitz/modifier_synth_blitz_tech_amp"	"Blitz - Spirit Amp"

		"synth_affliction"			"Izdırap"
		"synth_affliction_quip"		"Yakındaki düşmanlara zamanla hasar uygulayın"
		"synth_affliction_desc"		"Yakındaki tüm düşmanlara <span class=\"highlight\">zaman içinde hasar</span> verir.<br>Izdırap'ın verdiği hasar ölümcül değildir ve eşya işlemlerini uygulamaz."
		"synth_affliction_t2_desc"	"Hedeflerin iyileşmesini %{s:HealAmpReceivePenaltyPercent} oranında bastırır"
		"synth_affliction_t3_desc"	"+{s:DPS} DPS"
		"modifier_synth_affliction_debuff"	"Izdırap"

		//-----------------------------------------------------------------------------
		// TENGU // IVY
		//-----------------------------------------------------------------------------
		"citadel_ability_tengu_urn"			"Kudzu Bombası"
		"citadel_ability_tengu_urn_quip"	"Bölgedeki düşmanlara hasar ver ve yavaşlat"
		"citadel_ability_tengu_urn_desc"	"Yarıçapındaki düşmanlara <span class=\"highlight\">hasar veren</span> ve <span class=\"highlight\">yavaşlatan</span> boğucu sarmaşıklardan oluşan bir bölge oluştur."
		"citadel_ability_tengu_urn_t3_desc"	"<span class=\"highlight\">+{s:DPS} DPS</span>"

		"citadel_ability_tengu_ghost"			"Ghost"
		"citadel_ability_tengu_ghost_desc"		"Summon a tracking ghost that bounces randomly {s:Bounces} times to new targets after impact. Slows targets hit for 5 seconds."
		"citadel_ability_tengu_ghost_t3_desc"	"Bounces +{s:Bounces} additional times"

		"citadel_ability_tengu_stone_form"			"Taş Formu"
		"citadel_ability_tengu_stone_form_quip"		"Zarar görmez taş formuna dönüşür ve yakındaki düşmanları sersemletir"
		"citadel_ability_tengu_stone_form_desc"		"Kendinizi <span class=\"highlight\">Zarar görmez taş formunuza</span> dönüştürün, yere çarparak yakındaki düşmanları <span class=\"highlight\">sersemletin ve hasar verin</span>. Toplam canınızın belirli bir yüzdesi kadar sizi iyileştirir. Düşmeden önce biraz hava kontrolünüz vardır."
		"citadel_ability_tengu_stone_form_t2_desc"	"<span class=\"highlight\">+{s:Damage} Hasar</span> verir ve <span class=\"highlight\">{s:StunDuration}s</span> boyunca sersemletir."
		"MaxHealthRegen_label"						"Toplam Can İyileştirmesi"
		"MaxHealthRegen_postfix"					"%"
		"citadel_ability_tengu_stone_form/modifier_citadel_tengu_stone_form"	"Taş Formu"

		"citadel_ability_tangotether"		"Gözcü'nün Antlaşması"
		"citadel_ability_tangotether_quip"	"Kendinizi ve yakınınızdaki bir müttefiki güçlendirin"
		"citadel_ability_tangotether_desc"	"Bonuslar kazanın ve yakındaki bir müttefikle otomatik olarak bağlantı kurarak bonusları paylaşın. <span class=\"highlight\">İyileşme</span>, bağlanan kişiler arasında yinelenir. Bağlanmak için görüş hattı gereklidir. Bir hedefe kilitlenmek için [{s:in_ability2}] tuşuna basın"
		"citadel_ability_tangotether_t2_desc" "+{s:MoveSpeedBonus}m/s hareket bonusu"
		"tether_disconnecting"				"Antlaşma - Bağlantı kesiliyor..."
		"tether_disconnected"				"Antlaşma - Bağlantı kesildi"
		"SelfMovementBonus_label"			"Ivy Hız Bonusu"
		"SelfMovementBonus_prefix"			"+"
		"SelfMovementBonus_postfix"			"m/s"
		"TetherDistance_label"				"Bağlantı Menzili"
		"TetherDistance_postfix"			"m"
		"TotalTetherTargets_label"			"Bağ Sayısı"
		"TetherSharedHealPct_label"		"Yinelenen İyileşme"
		"TetherSharedHealPct_postfix"	"%"
		"citadel_modifier_tangotether_tether_receiver"	"Antlaşma"											

		"citadel_ability_tangotether_lock"			"Lock on to Target"

		"citadel_ability_tengu_lightningcrash"		"Düşen Zarafet"
		"citadel_ability_tengu_lightningcrash_quip"	"Savaş alanının üzerinden uçun"
		"citadel_ability_tengu_lightningcrash_desc"	"Havaya sıçrayın ve kısa bir süreliğine uçmaya başlayın. Yere indiğinizde, uçtuğunuz süreye bağlı olarak <span class=\"highlight\">hasar verirsiniz</span> ve <span class=\"highlight\">can yenileme artışı</span> kazanırsınız. <span class='keybind'>[{s:iv_attack}]</span> tuşuna basarak uçuşunuzu sonlandırabilir ve erken dalış yapabilirsiniz."
		"citadel_ability_tengu_lightningcrash_t3_desc"	"<span class=\"highlight\">+{s:Damage}</span> Hasar ve <span class=\"highlight\">+{s:Regeneration}</span> Can Yenileme"
		"AirSpeedHealthBonus_label"			"Sağlıklı Hız Bonusu"
		"AirSpeedHealthBonus_postfix"			"m/s"

		"ActiveFlightTime_label"			"Uçuş Süresi"
		"ActiveFlightTime_postfix"			"s"
		"BonusPerMeterPct_label"		"Mentre Başına Kalkan Kazanımı"
		"BonusPerMeterPct_postfix"	"%"
		"RegenerationDuration_label"		"Can Yenileme Süresi"
		"RegenerationDuration_postfix"		"s"
		"Regeneration_label"		"Can Yenileme"
		"Regeneration_postfix"		" HP/s"

		"modifier_tengu_lightningcrash_regeneration" "Düşen Zarafet Can Yenilemesi"	
		
		"citadel_ability_tengu_dragonsfire"			"Wildfire"
		"citadel_ability_tengu_dragonsfire_desc"	"Take flight and breathe eldritch flame down on your enemies.  Gain Bullet Resist while flying."
		"AbilityButtonHint_DragonsFireDive"		"Dive"
		"AbilityButtonHint_DragonsFireAscend"		"Ascend"
		"AbilityButtonHint_DragonsFireSpeedUp"		"Hızlan"
		"AbilityButtonHint_DragonsFireSpeedDown"	"Slow Down"
		
		"DragonsFireBurnDuration_label"				"Yanma Süresi"
		"DragonsFireBurnDuration_postfix"			"s"
		"FlyingBulletResist_label"					"Bullet Resist"
		"FlyingBulletResist_postfix"				"%"

		"citadel_ability_tengu_dragonsfire_t3_desc"	"<span class=\"highlight\">+{s:AbilityDuration}s</span> Duration and <span class=\"highlight\">+{s:FlyingBulletResist}</span> Flying Bullet Resist"

		"citadel_ability_tengu_airlift"				"Havadan Atış"
		"citadel_ability_tengu_airlift_quip"		"Yüksekten Ölüm!  Uçun ve düşmanların üzerine bir bomba (veya müttefik) bırakın"
		"citadel_ability_tengu_airlift_desc"		"Bir müttefik veya bir bomba ile uçuşa geçin.  Müttefik uçarken mermi direnci kazanır. Müttefiğini ya da bombanı bırakarak <span class=\"highlight\">hareket yavaşlatmaya</span> neden olan <span class=\"highlight\">büyük bir patlamaya</span> yol aç. Uçuş sona erdiğinde Ivy ve müttefiği mermi kalkanı kazanır. <br>Bir müttefiği hedeflerken hızlı, kendini hedeflerken uzun kullanım başlatma süresi vardır. <br>[{s:iv_attack}] basarak uçuş hızını artırın. <br>[{s:iv_attack2}] basarak müttefiği/bombayı atın."
		"citadel_ability_tengu_airlift_t1_desc"		"<span class=\"highlight\">{s:AirDropDebuff02Duration}s</span> boyunca vurulan düşmanlarda <span class=\"highlight\">%{s:AirDropBulletArmorReduction}</span> Mermi Direnci"
		"citadel_ability_tengu_airlift_t2_desc"		"<span class=\"highlight\">+{s:AirDropBulletShield}</span> Mermi Kalkanı ve <span class=\"highlight\">+{s:AirDropExplodeRadius}m</span> Patlama Yarıçapı"
		"citadel_ability_tengu_airlift_t3_desc"		"Vurulan düşmanlara <span class=\"highlight\">+{s:AirDropSilenceDuration}s</span> boyunca <span class=\"highlight\">Susturma</span> uygular"
		"modifier_airlift_ally"						"Havadan Atış - Atmak için [{s:in_mantle}]"

		"AirDropDebuffDuration_label"		"Yavaşlatma Süresi"
		"AirDropDebuffDuration_postfix"		"s"

		"AirDropSilenceDuration_label"		"Susturma Süresi"
		"AirDropSilenceDuration_postfix"	"s"

		"AirDropDebuff02Duration_label"		"Mermi Direnci Süresi"
		"AirDropDebuff02Duration_postfix"	"s"
	
		"AirDropExplodeRadius_label"		"Patlama Yarıçapı"
		"AirDropExplodeRadius_postfix"	"m"
		"AirDropBuffDuration_label"		"Kalkan Süresi"
		"AirDropBuffDuration_postfix"		"s"
		"AirDropBuffDuration_prefix"		""
		"AirDropBulletResist_label"			"Müttefik Mermi Direnci"
		"AirDropBulletResist_postfix"	"%"
		"AirDropBulletResist_prefix"		"+"
		"AirDropBulletArmorReduction_label"			"Düşman Mermi Direnci"
		"AirDropBulletArmorReduction_postfix"		"%"

		"AirDropSelfCastDelay_label"		"Kendinde Kullanma Süresi"
		"AirDropSelfCastDelay_postfix"		"s"

		"AbilityButtonHint_DropBomb"		"Bombayı At"
		"AirDropBulletShield_label"		"Mermi Kalkanı"
		"AirDropBulletShield_postfix"		""

		//-----------------------------------------------------------------------------
		// Yamato
		//-----------------------------------------------------------------------------
		"citadel_ability_power_slash"		"Güç Kesiği"
		"citadel_ability_power_slash_quip"	"Saldırı şarj edin, tam şarjda yüksek hasar verir"
		"citadel_ability_power_slash_desc"	"Hasarı {s:AbilityCastDelay} saniye boyunca artırın, ardından <span class=\"highlight\">tam şarjlı bir kılıç darbesi</span> yapın.<br>Kısmi hasar vererek saldırıyı erken tetiklemek için [{s:in_ability1}] veya [{s:iv_attack}] tuşuna basın."
		"power_slash_debuff"				"Güç Kesiği"
		"SlashLength_label"					"Kesik Uzunluğu"
		"SlashWideRadius_label"				"Güç Duruşu Kesik Yarıçapı"
		"SlashWideRadius_postfix"			"m"
		"SlashLength_postfix"				"m"	
		"RecoveryDuration_label"			"Toparlanma Süresi"
		"RecoveryDuration_prefix"			""
		"RecoveryDuration_postfix"			"s"
		"StanceWeaponRangeScale_label"		"Silah Menzili"
		"StanceWeaponRangeScale_postfix"	"%"
		"DamageMinDisplay_label"			"Min. Hasar"
		"DamageMaxDisplay_label"			"Maks. Hasar"
		"ShortChargeDamagePct_label"			"Kısa Şarj Hasarı"
		"ShortChargeDamagePct_postfix"			"%"
		"MediumChargeDamagePct_label"			"Orta Şarj Hasarı"
		"MediumChargeDamagePct_postfix"			"%"
		"FullChargeDamage_label"				"Tam Şarj Hasarı"
		"citadel_ability_power_slash_t1_desc"	"Kullanım sırasında <span class=\"highlight\">+{s:BulletResist} Mermi Direnci</span> kazanın"
		"citadel_ability_power_slash_t2_desc"	"<span class=\"highlight\">{s:SlowDuration}s</span> boyunca <span class=\"highlight\">%{s:SlowPercent} hareket yavaşlatma</span> uygulayın"
		"StaminaToRemove_label"				"Stamina Drain"

		"citadel_ability_flying_strike"			"Uçan Saldırı"
		"citadel_ability_flying_strike_quip"	"Düşman hedefine doğru uçun"
		"citadel_ability_flying_strike_desc"	"<span class=\"highlight\">Kendinizi bir düşmana doğru çekmek</span> için bir kanca fırlatın, hedefe ulaştığınızda ona <span class=\"highlight\">hasar verin ve yavaşlatın</span>. "
		"citadel_ability_flying_strike/slow" "Uçan Saldırı Yavaşlatması"
		"citadel_ability_flying_strike/weapon_buff" "+Silah Hasarı"
		"citadel_ability_flying_strike_t3_desc" "Hedefi vurduktan sonra <span class=\"highlight\">{s:WeaponPowerIncreaseDuration}s</span> boyunca <span class=\"highlight\">+{s:WeaponDamageBonus}</span> Silah Hasarı"
		"yamato_flying_strike_t3_header"			"Hedefe ulaşınca:"

		"citadel_ability_infinity_slash"		"Gölge Dönüşümü"
		"citadel_ability_infinity_slash_quip"	"Ölümsüz ve daha güçlü olun"
		"citadel_ability_infinity_slash_desc"	"Yamato'nun gölge ruhu ile aşılan. Gerçekleşen <span class=\"highlight\">ölümsüz</span> bir dönüşümden sonra, <span class=\"highlight\">yetenekleriniz yenilenir ve %60 daha hızlıdır</span>, silahınız <span class=\"highlight\">sonsuz cephaneye</span> sahiptir ve <span class=\"highlight\">hasara karşı direnç</span> ve <span class=\"highlight\">olumsuz durum etkilerine karşı bağışıklık</span> kazanırsınız. Bu modda ölmeniz mümkün değildir."
		"citadel_ability_infinity_slash_buff_header" "Vurulan Kahraman Başına"	
		"ShadowDuration_label"					"Patlama Gecikmesi"
		"ShadowDuration_postfix"				"s"
		"PrepareTime_label"						"Hazırlık Süresi"
		"PrepareTime_postfix"					"s"
		"AbilitySpeedPct_label"					"Yetenek Hızı"
		"AbilitySpeedPct_prefix"				"+"
		"AbilitySpeedPct_postfix"				"%"

		"citadel_ability_infinity_slash/timer"	"Gölge Formu"

		"citadel_ability_healing_slash"			"Kızıl Kesik"
		"citadel_ability_healing_slash_quip"	"Yakındaki düşmanlara hasar verir, isabet halinde iyileştirir"
		"citadel_ability_healing_slash_desc"	"Önünüzdeki düşmanları keserek onlara <span class=\"highlight\">hasar verin ve atış hızlarını yavaşlatın</span>. Herhangi bir düşman kahramanı vurursanız, <span class=\"highlight\">iyileşirsiniz</span>."
		"citadel_ability_healing_slash/debuff"	"Kızıl Kesik"
		"HealMaxHealth_label"					"Kahraman vuruşunda iyileşme"
		"HealMaxHealth_postfix"					"Toplam Canın %'si"
		"HealFixedHealth_label"					"Kahraman vuruşunda iyileşme"

		//-----------------------------------------------------------------------------
		// Viscous
		//-----------------------------------------------------------------------------
		"viscous_goo_grenade"							"Sıçrat"
		"viscous_goo_grenade_desc"						"<span class=\"highlight\">Hasar veren</span> ve arkasında yapışkan birikintileri bırakan, yarıçapındaki düşmanlara <span class=\"highlight\">hareket yavaşlatma</span> uygulayan bir yapışkan topu fırlatın."
		"viscous_goo_grenade_bounce_desc"				"Aynı hedefe birden fazla isabet daha az hasar verir."
		"viscous_goo_grenade_quip"						"Düşmanlara hasar verin ve ortalığı batırın"
		"viscous_goo_grenade_puddle_desc"				"Yerde yapışkan birikintileri kalır ve üzerlerinde yürüyen düşmanlara <span class=\"highlight\">hareket yavaşlatma</span> uygular."
		"viscous_goo_grenade/modifier_viscous_goo_grenade_debuff"		"Yavaşlatıldı"
		"viscous_goo_grenade_t2_desc"					"+{s:Damage} Hasar ve +{s:Radius}m Yarıçap"
		"viscous_goo_grenade_t3_desc"					"{s:MaxBounces} kez seker"
		"MaxBounces_label""Sekme"
		"PuddleRadius_label"							"Gölet Yarıçapı"
		"PuddleRadius_postfix"							"m"
		"PuddleDuration_label"							"Gölet Süresi"
		"PuddleDuration_postfix"						"s"
		
		"viscous_restorative_goo"						"Küp"
		"viscous_restorative_goo_desc"					"Hedefi, <span class=\"highlight\">zayıflatmaları gideren, hasardan koruyan ve can yenilenmesini artıran</span> onarıcı bir yapışkan küpün içine hapsedin. Hedef küp içindeyken <span class=\"highlight\">herhangi bir eylemde bulunamaz</span>. Kendinde kullanılabilir. Erken çıkmak için <span class=\"highlight\">[{s:in_mantle}]</span> tuşuna basın."
		"viscous_restorative_goo_quip"					"Küp güvenli bir yer"
		"viscous_restorative_goo_t1_desc"				"Hareket Hızını ve Enerji Toparlanmasını Artırır"
		"viscous_restorative_goo_buff_desc"				"Küpten çıktıktan sonra hedef kısa bir süre için <span class=\"highlight\">hareket hızı ve enerji toparlanması</span> artar."
		"PostCubeBuffDuration_label"					"Güçlendirme Süresi"
		"PostCubeBuffDuration_postfix"					"s"
		"modifier_restorative_goo"						"Küp"
		"viscous_restorative_goo/modifier_restorative_goo/breakoutProgress"		"Çıkılıyor"

		"viscous_goo_puddle"							"Goo Form"
		"viscous_goo_puddle_desc"						"Turn yourself into a puddle of goo, becoming <span class=\"highlight\">immune to harm</span> and <span class=\"highlight\">dealing damage to nearby enemies</span>."
		"viscous_goo_puddle_t3_desc"					"[Not Yet Implemented]"

		"viscous_goo_bowling_ball"						"Yapışkan Top"
		"viscous_goo_bowling_ball_desc"					"Çarparak düşmanlara <span class=\"highlight\">hasar veren</span> ve <span class=\"highlight\">sersemleten</span> büyük bir yapışkan topa dönüşür. Top büyük miktarda <span class=\"highlight\">Mermi</span> ve <span class=\"highlight\">Büyü</span> direnci sağlar, duvarlardan seker ve <span class=\"highlight\">çift zıplayabilir</span>."
		"viscous_goo_bowling_ball_quip"					"Etrafta yuvarlan ve kaos yarat"
		"viscous_goo_bowling_ball_t3_desc"				"Yuvarlanırken yetenek ve eşya kullanabilirsiniz"

		"viscous_telepunch""Gölet Yumruğu"
		"viscous_telepunch_desc"						"Bir <span class=\"highlight\">yumruk</span> oluşturarak alandaki birimlere vurarak uçurur. Düşmanlar <span class=\"highlight\">hasar alır</span>, kısa bir süreliğine atılım mesafeleri kısalır ve <span class=\"highlight\">hareketleri yavaşlar</span>. Bu bir <span class=\"highlight\">Hafif Yumruk</span> saldırıs olarak geçer."
		"viscous_telepunch_quip"						"Düşmanlara dev bir yumrukla vurun"
		"viscous_telepunch_t3_desc"						"+{s:Damage} Hasar ve +%{s:SlowPercent} Hareket Yavaşlatma"
		"ImpactDuration_label"							"Yavaşlatma Süresi"
		"ImpactDuration_postfix"						"s"
		"BonusDamageAmp_label"							"Artırılan Hasar"
		"BonusDamageAmp_postfix"						"%"

		"viscous_gootapult""Splatapult"
		"viscous_gootapult_desc"						"Charge up and launch yourself, dealing damage and leaving a slowing area on impact."

		"GooSlowPercent_label"							"Gölet Yavaşlatma Yüzdesi"
		"GooSlowPercent_postfix"						"%"
		"GooDuration_label""Gölet Süresi"
		"GooDuration_postfix"							"s"	
		"citadel_ability_viscous_ball_boost"			"Top çarpıt"
		"RollingTime_label""Yuvarlanma Süresi"
		"RollingTime_postfix"							"s"
		"CubeHealth_label""Küp Canı"
		"viscous_gootapult_hint"						"Launch!"

		//-----------------------------------------------------------------------------
		// END HERO ABILITIES
		//-----------------------------------------------------------------------------

		// Melee names
		"ability_melee_ghost"	"Yumruk"
		"citadel_ability_melee_bull"			"Yumruk"
		"citadel_ability_melee_gigawatt"		"Yumruk"
		"citadel_ability_melee_engineer"		"Yumruk"
		"ability_melee_heavy"					"Yumruk"
		"citadel_ability_melee_hornet"			"Yumruk"
		"ability_melee_archer"					"Yumruk"
		"citadel_ability_melee_chrono"			"Yumruk"
		"ability_melee_inferno"					"Yumruk"
		"citadel_ability_melee_wraith"			"Yumruk"
		"citadel_ability_melee_sumo"			"Yumruk"
		"ability_melee_kelvin"					"Yumruk"
		"ability_melee_viscous"					"Yumruk"
		"ability_melee_astro"					"Yumruk"
		"ability_melee_haze"					"Yumruk"
		"citadel_ability_melee_bebop"			"Yumruk"
		"ability_melee_nano"					"Yumruk"
		"citadel_ability_melee_shiv"			"Yumruk"
		"citadel_ability_melee_tengu"			"Yumruk"
		"ability_melee_digger"					"Yumruk"
		"citadel_ability_melee_kali"			"Yumruk"
		"citadel_ability_melee_revenant"		"Yumruk"
		"citadel_ability_melee_phalanx"			"Yumruk"
		"citadel_ability_melee_demoman"			"Yumruk"
		"ability_melee_zealot"		"Yumruk"
		"ability_melee_lash"			"Yumruk"
		"citadel_ability_melee_warden"	"Yumruk"
		"citadel_ability_melee_apocalypse"		"Yumruk"
		"citadel_ability_melee_clawdril"		"Yumruk"
		"citadel_ability_melee_coldmetal"		"Yumruk"
		"citadel_ability_melee_ballista"		"Yumruk"
		"citadel_ability_melee_spade"			"Yumruk"
		"citadel_ability_melee_tokamak"			"Yumruk"
		"ability_melee_yamato"					"Yumruk"
		"ability_melee_wrecker"					"Yumruk"

		"hero_astro_role"				"Bounces about dispensing trick shots"
		"hero_atlas_role"				"Yakın çatışmaya hücum eder"
		"hero_ballista_role"			"Shields up to drop the bomb"
		"hero_bebop_role"				"Nakavt kombosu için düşmanı kancalar"
		"hero_wrecker_role"				"Salvages scrap to create weapons"
		"hero_chrono_role"				"Uzay ve Zamanı Manipüle Eder"
		"hero_dynamo_role"				"Düşman takımını kilitler"
		"hero_forge_role"				"Savaş taretleri ile çatışmayı yönetir"
		"hero_heavy_role"				"Heavy Weapon Expert"
		"hero_ghost_role"				"Canını feda eder, sonra geri çeker"
		"hero_gigawatt_role"			"Düşman kalabalığını elektrikle çarpar"
		"hero_haze_role"				"Gizlice girip mermi yağdırır"
		"hero_hornet_role"				"Kuşkusuzları avlar"
		"hero_inferno_role"				"Düşmanları ateşe verir ve yanmalarını izler"
		"hero_kelvin_role"				"Düşmanları oldukları yerde dondurur"
		"hero_lash_role"				"Düşmanlarını ezmek için dalar"
		"hero_krill_role"				"Düşmanlarının altına gömülür"
		"hero_nano_role"				"Wreaks havoc from the sidelines"
		"hero_orion_role"				"Uzun menzilli ustalık atışları yapar"
		"hero_shiv_role"				"Düşmanların kanını akıtır, sonra öldürmek için dalar"
		"hero_viscous_role"				"Mermileri savuşturarak etrafta yuvarlanır"
		"hero_warden_role"				"Düşmanlarını zayıflatır ve peşlerinden gider"
		"hero_wraith_role"				"İzole hedefleri eritir"
		"hero_yamato_role"				"Şiddetli saldırıları ustalıkla gerçekleştirir"
		"hero_tengu_role"				"Şanslı bir müttefik ile bir güç ikilisi oluşturur"
		"hero_mirage_role"				"Fires off barrages while evading shots"
		"hero_synth_role"				"Arka hatlara sızıp düzeni bozar"

        "hero_akimbo_playstyle"         "Akimbo excels at close range combat, where he relies on speed, cone attacks, and a whole lot of bullets to hit as many targets as possible." 
        "hero_astro_playstyle"          "Astro depends on her skills as a crack shot, shooting things she's bounced into the air. With good aim she can lay out heavy damage. Her movement skills let her isolate her enemies or beat a hasty retreat."
        "hero_atlas_playstyle"          "Abrams önden liderlik edecek cüsseye ve dayanıklılığa sahiptir, genellikle düşmanlarının ortasına koşar ve dağılmalarını izler. Düşmanları ateşlerini onun üzerinde boşa harcarsa, arka hattaki takım arkadaşları kolaylıkla hasar verebilir."
        "hero_ballista_playstyle"       "You know what people hate?  Being knocked back by a shotgun.  You know what they hate even more?  Being knocked back into a mine field.  Do you know what they hate even more than that?  Being atomized by a fusion bomb.  Ballista turns the battlefield into an explosive Rube Goldberg device."
        "hero_bebop_playstyle"          "Bebop yeteneklerini birçok farklı şekilde kullanabilir. Düşman pozisyonlarını bozmak, müttefiklerini kurtarmak veya ani hasar vermek gibi. Durum incelik gerektirmediğinde ise devasa lazeri ile sorunu çözebilir."
		"hero_wrecker_playstyle"		"Salvaging and scrapping for parts, Wrecker can disassemble troopers, crush foes with his Wrecking Ball, and capture all enemies in his Stasis Trap."
        "hero_chrono_playstyle"         "Zamanı manipüle etmek Paradox'un bire bir çatışmada düşmanı geride bırakmasını sağlar. Düşmanlarıyla doğru anda yer değiştirerek onları bir nabız bombasına, zaman duvarına veya takım arkadaşlarının ortasında kalmaya maruz bırakabilir."
        "hero_dynamo_playstyle"         "Dynamo, doğru anı beklerken kendisini ve müttefiklerini hayatta tutar. İyi koordine edilmiş bir Tekillik kullanımı kadar takım savaşını saptırabilecek çok az şey vardır."
        "hero_forge_playstyle"			"İster bir ölüm bölgesi oluştururken ister düşman takımını bölerken, McGinnis için doğru konumlanma her şeydir. Takımını çalışır durumda tutmaya yardımcı olur, böylece bir cepheye yerleştiklerinde onları yerlerinden oynatmak zorlaşır."
        "hero_ghost_playstyle"          "Can harcayarak yok edici etkiler elde etmek Lady Geist'ın gücünün kaynağıdır. Azaldığında, rakiplerinin canını emebilir."
        "hero_gigawatt_playstyle"       "Seven, saldırmak için uygun anı bekleyediği çatışmalarda başarı gösterir. Fırtına gibi savaşın içine dalar ve düşmanlarını bir yıldırım çağlayanıyla hırpalar."
        "hero_haze_playstyle"           "Haze bir hedefe odaklandığında çatışmada kendi başının çaresine bakabilir. Tek taraflı çatışmalar yaratmayı, hasardan kaçınmayı ve ardından beklenmedik hedefleri yakından avlamayı tercih eder."
        "hero_hornet_playstyle"         "Vindicta istediği anda saldırabilecek hareket kabiliyetine sahiptir, avını seçer ve yavaşça kanını akıtır. Yaralı düşmanlar, her mesafeden onun avı olmaktan korkmalıdır."
        "hero_inferno_playstyle"        "Infernus'un zaman içinde hasar vermek için birçok yolu vardır, öldürücü darbeyi indirmeden önce düşmanlarını yakar. Infernus'un yakıcı hızı sayesinde, düşmanları alevlerden kaçamaz."
        "hero_kali_playstyle"           "Kali is positively lethal with his boomerang, however if he misses catching the blade on it's return path his effectiveness reduces dramatically."
        "hero_kelvin_playstyle"         "Vaktinde yapılan iyileştirmeler ve takım savaşını doğru şekilde bölmek, kolay bir zafer ile feci bir bozgun arasındaki fark demektir. Düşmanları yavaşlatarak etrafta süzülmek, Kelvin'in takımına bunu gerçekleştirmek için gereken manevra avantajını sağlar."
